Position,Track Name,Artist,Streams,date,region,id
175,Un Planeta Llamado Nosotros,Maldita Nerea,36634,2019-11-23,es,4r65XDXpFbFgds3lDIf0EP
176,Te Soñé De Nuevo,Ozuna,36352,2019-11-23,es,5s8LepdwU0THzpd0M7nLsa
177,Oye,TINI,36331,2019-11-23,es,09nSCeCs6eYfAIJVfye1CE
178,Déjala Que Baile,Melendi,36319,2019-11-23,es,2KK9N6iBAisA0booTu3bGd
179,nana triste,Natalia Lacunza,36206,2019-11-23,es,721Lxh9pNJJhNERON4Zjmw
180,Sin Pijama,Becky G,36036,2019-11-23,es,62vDrkBEyJYEOFj1ScBqM7
181,Dispuestos a morir,Natos y Waor,35834,2019-11-23,es,1d1N1JZfKYI0Pj5TXzs4vy
182,"¿CÓMO TE VA, QUERIDA?",Rels B,35629,2019-11-23,es,2p89F5HPntIfuJ1SnuPoeK
183,Cuando Nadie Ve,Morat,35256,2019-11-23,es,71iAechwVKGu26pahzFL0k
184,Piropo,Noriel,35101,2019-11-23,es,5YrjfKuFd0pMmYTGeRDV6X
185,Baila Baila Baila - Remix,Ozuna,35023,2019-11-23,es,7mWFF4gPADjTQjC97CgFVt
186,Amanece,Anuel AA,34872,2019-11-23,es,1LiN0Z98FkR1t0m8KmLcAH
187,Orphans,Coldplay,34795,2019-11-23,es,03T4ttRCiLXST6MZjeMwmR
188,Cristina,Sebastian Yatra,34697,2019-11-23,es,703iVQrfbQsXt7Uzgy1h8k
189,Antes de Morirme (feat. Rosalía),C. Tangana,34415,2019-11-23,es,7aFBy1CBLGnZE1Iv6TvEZE
190,Secreto,Anuel AA,34122,2019-11-23,es,5W83ErFkO3aKAIS1WMi6u0
191,Vuelve,Sebastian Yatra,33973,2019-11-23,es,3wGRfBDRNQb0nFDFrUPvq6
192,Sobrenatural,Juan Magán,33916,2019-11-23,es,1cYXPXbIR0FxurYVMGnwIN
193,Piece Of Your Heart,MEDUZA,33833,2019-11-23,es,1DFD5Fotzgn6yYXkYsKiGs
194,La Boca - Remix,Mau y Ricky,33772,2019-11-23,es,2EEmzqzM70CybVspgM7YRT
195,Cuando zarpa el amor (feat. Juan Magán),Camela,33743,2019-11-23,es,4TD052UwarqucOo1fsTq6P
196,Si te vas,Blas Cantó,33674,2019-11-23,es,5x7Rc2xI7coy4TAwwhsrcF
197,Ransom,Lil Tecca,33663,2019-11-23,es,1lOe9qE0vR9zwWQAOk6CoO
198,Qué Tienes Tú,Dvicio,33605,2019-11-23,es,4txQPJDlvU72lC6EMhT7m9
199,Bohemian Rhapsody - Remastered 2011,Queen,33520,2019-11-23,es,4u7EnebtmKWzUH433cf5Qv
200,Como Camarón,Estopa,33334,2019-11-23,es,1VB4sadHjFcFklHcZuoROi
1,Alocao (With Bad Gyal),Omar Montes,496108,2019-11-22,es,6RyuoOJXNzlVWpfC5xQyeI
2,Vete,Bad Bunny,440626,2019-11-22,es,5DxXgozhkPLgrbKFY91w0c
3,RITMO (Bad Boys For Life),The Black Eyed Peas,340004,2019-11-22,es,6cy3ki60hLwimwIje7tALf
4,Aventura,Lunay,305486,2019-11-22,es,37zdqI4r1gswIzczSBkRon
5,Tusa,KAROL G,297113,2019-11-22,es,7k4t7uLgtOxPwTpFmtJNTY
6,Whine Up,Nicky Jam,291658,2019-11-22,es,2pWOMNQJW3g2zmGjP0Vkb0
7,China,Anuel AA,280668,2019-11-22,es,2ksOAxtIxY8yElEWw8RhgK
8,Indeciso,Reik,278913,2019-11-22,es,59s0s39NFWScuHDbHytI14
9,Si por mi fuera,Beret,276762,2019-11-22,es,3W87IIdSOE63W0Qyhy7r2b
10,Fantasias,Rauw Alejandro,249273,2019-11-22,es,6mAN61JH0dzyZpWslS11jy
11,Dance Monkey,Tones and I,243329,2019-11-22,es,1rgnBhdG2JDFTbYkYRZAku
12,Adicto (with Anuel AA & Ozuna),Tainy,221743,2019-11-22,es,3jbT1Y5MoPwEIpZndDDwVq
13,Rueda,Chimbala,216062,2019-11-22,es,71NGDQ9vSPXm55pyWeAxKK
14,"Yo x Ti, Tu x Mi",ROSALÍA,205856,2019-11-22,es,7BlBVFwvbWvcwNcUarQmjk
15,Gan-Ga - Remix,Bryant Myers,205716,2019-11-22,es,27qRmG3zOWPvMYUkpPdQ1g
16,Easy - Remix,Jhay Cortez,202979,2019-11-22,es,0Cn8NxJZz7zUlsaA3rXoIU
17,Te Quemaste,Manuel Turizo,199899,2019-11-22,es,4fj7e6Tc48Bmomwyz2Z2XC
18,Si Te Vas,Sech,199131,2019-11-22,es,6Y4PDQv4XjYjHLeLmvyOt0
19,Prendío,Rvfv,186715,2019-11-22,es,1pUq8PePQRODKRKwY2nvC8
20,La Cama,Lunay,173214,2019-11-22,es,0OoqRZXnSrgIUAha3iLKG1
21,La Rubia - Remix 2,La Nueva Escuela,168364,2019-11-22,es,7KKTnv81z6DmfPIGsZWjOW
22,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",Justin Quiles,163135,2019-11-22,es,1ndyl3wJCFs872XZ3ztPk6
23,Hasta Que Salga el Sol,Ozuna,158631,2019-11-22,es,6ofuqm2qLMi9lBFEF9mJMb
24,Que Tire Pa Lante,Daddy Yankee,156826,2019-11-22,es,6RyaV7owmVU6fzEPE17sF1
25,Quizas,Rich Music LTD,156210,2019-11-22,es,5Id5B3dxJZhPcV9GzgYZZe
26,Goteo,Duki,153411,2019-11-22,es,57kdZIOAaolxAjB67d2yU3
27,De Tranquilote,Danny Romero,147260,2019-11-22,es,1IDFcb3cjkj2dhv3UaxX9b
28,B11 (feat. Myke Towers),Rvssian,146352,2019-11-22,es,4o1DxRjMCHDwBiOKv88rOl
29,Que Calor (feat. J Balvin & El Alfa),Major Lazer,146162,2019-11-22,es,1G2CAJeP7rCwOZjlSJ0Zw3
30,Hola - Remix,Dalex,142077,2019-11-22,es,5stPVcRqb4qixbafP9e8lt
31,Tabú,Pablo Alborán,135559,2019-11-22,es,471HeGJPKw07MObixON0Um
32,105 F Remix,KEVVO,135494,2019-11-22,es,1aUGxXCz9QimNkKeiJtzZ7
33,Callaita,Bad Bunny,132350,2019-11-22,es,2TH65lNHgvLxCKXM3apjxI
34,Easy,Jhay Cortez,131267,2019-11-22,es,7fTsw0IKbbPDN19keS32tF
35,No Te Debí Besar,C. Tangana,131050,2019-11-22,es,1KdwnsWOvhM53vezy5ROuf
36,No Me Conoce - Remix,Jhay Cortez,126164,2019-11-22,es,4R8BJggjosTswLxtkw8V7P
37,Indios y Vaqueros,Sinsinati,122943,2019-11-22,es,3u5GmyJP2MU3tEJgyiAG2T
38,Sueño (con Pablo Alborán),Beret,122873,2019-11-22,es,71M1szVbVYZM5M6QlIm6aC
39,Otro Trago - Remix,Sech,118456,2019-11-22,es,4bTZeO72FwMa6wKOiqoynL
40,Qué Pena,Maluma,118083,2019-11-22,es,5099x34vBakWpGkHourFxP
41,LA CANCIÓN,J Balvin,112367,2019-11-22,es,0fea68AdmYNygeTGI4RC18
42,A Escondidas,$kyhook,112225,2019-11-22,es,7754vHc34U2wQMIJFWRhVK
43,Contando Lunares (feat. Cruz Cafuné),Don Patricio,111545,2019-11-22,es,6uW0PIRcyZLvkoonm763xD
44,everything i wanted,Billie Eilish,110537,2019-11-22,es,3ZCTVFBt2Brf31RLEnCkWJ
45,Señorita,Shawn Mendes,108298,2019-11-22,es,6v3KW9xbzN5yKLt9YKDYA2
46,Tutu,Camilo,107908,2019-11-22,es,1nocRtwyNPVtGcIJqfgdzZ
47,Don't Start Now,Dua Lipa,106375,2019-11-22,es,6WrI0LAC5M1Rw2MnX2ZvEg
48,Djadja,Aya Nakamura,102332,2019-11-22,es,7sKDftgGirHWTVFMtJoDoh
49,Me vas a ver,Beret,101908,2019-11-22,es,3iVwzH29gquHzkrZuy3M4w
50,Me Equivocaré,Antonio José,98617,2019-11-22,es,5zsvrbPy4w9nz067ViWprz
51,5 Stars (feat. Polima Westcoast),C. Tangana,98606,2019-11-22,es,7KAveXwQ5xzdHT6GDlNIBu
52,Qué Bonito Es Querer,Manuel Carrasco,97589,2019-11-22,es,6uzGmmQ4CuG9HvZktEy0LF
53,Ayy Macarena,Tyga,92899,2019-11-22,es,6LcauUZjF1eXQrgqMUecHX
54,Blanco,J Balvin,90859,2019-11-22,es,2rc7BkzO8qepMFAxHtOrXc
55,Se iluminaba,Fred De Palma,90272,2019-11-22,es,3VPOZWtj8mM89IiRNygxgS
56,Soltera - Remix,Lunay,86093,2019-11-22,es,4t9a07PAghtQMRAIP9FQ7Z
57,Cuerpo en Venta,Noriel,85373,2019-11-22,es,2B94bbI1a4LyBpK1439oP7
58,A Palé,ROSALÍA,83310,2019-11-22,es,23zJcKwLf5CeaKVbFhrWgF
59,Con Altura,ROSALÍA,83120,2019-11-22,es,2qG5sZ7Si6sdK74qLxedYM
60,Aguantando,Morad,80122,2019-11-22,es,31mlxicdMBsOZtX35XJ1tr
61,Memories,Maroon 5,79319,2019-11-22,es,2b8fOow8UzyDFAE27YhOZM
62,La Mentira,Dani Martín,77874,2019-11-22,es,21by4HhbV3w4uUNrotR02z
63,Hookah,Bad Gyal,76858,2019-11-22,es,4piZ5m1vZGDkfyHga5U97m
64,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)",Dimelo Flow,76318,2019-11-22,es,684EjRHwNsZQ9hCQxL4NYL
65,Bellaquita - Remix,Dalex,75317,2019-11-22,es,1Xnn1TPyr5h0hpRAT4B4EA
66,Fuera De Mi Mente,Lérica,75237,2019-11-22,es,7bsqRe39lKOYX45FZpzP9o
67,Piensan,Myke Towers,74220,2019-11-22,es,0i9oiUkWOgvtnjkr0fa3XN
68,Me llama,Beret,73857,2019-11-22,es,06ovTE7S3xHfpqxNZxVfSn
69,Atrévete,Nicky Jam,73540,2019-11-22,es,26Qhn2T88XqVinXQpmSarj
70,Coronao Now,El Alfa,72866,2019-11-22,es,7FbKipScVxkjQxQXwTd0gL
71,15+1,El Greco,72370,2019-11-22,es,0JFSOhVbn5I4wCrTgT8bnZ
72,X.O.X.O.,Pedro Calderon,69744,2019-11-22,es,439bhfWUo0JI6wmfvm4Auq
73,Si Me Gano Un Grammy,Jon Z,68998,2019-11-22,es,0e0BqjHEcb6pJAVJ7WZA7V
74,Presiento,Morat,68963,2019-11-22,es,2V4hc5gplg7EXlrRUvD4rp
75,Lola Bunny,Lola Indigo,67418,2019-11-22,es,7IzbHY75UhGztauT7U5eKb
76,Diavla,Chris Viz,65963,2019-11-22,es,1KfrcxnOLyDhd3p4hGrhVe
77,Desde cero (con Melendi),Beret,65362,2019-11-22,es,3RfmZepJErldBC4JXut6L9
78,Bellaquita,Dalex,65273,2019-11-22,es,1tpbAGsGpZee5jDHMcLrUJ
79,Pronto Llegará,C. Tangana,65111,2019-11-22,es,1nLUqn7k3UtUxuqdTXiJjk
80,Apriétala,Rvfv,64874,2019-11-22,es,0VLIfeftkYpJgzqUvJc0BP
81,bad guy,Billie Eilish,64858,2019-11-22,es,2Fxmhks0bxGSBdJ92vM42m
82,Someone You Loved,Lewis Capaldi,64717,2019-11-22,es,7qEHsqek33rTcFNT9PFqLf
83,Velitas,Darell,64650,2019-11-22,es,7q3NthaBqFI6s0WnAlnIvq
84,Soldadito de Hierro,Nil Moliner,64161,2019-11-22,es,3DfUO7e24abpbIreUpUK4B
85,Disparos,Dani Fernández,63904,2019-11-22,es,2F75mXaavRl0hm3rtM15cq
86,Bésame,David Bisbal,63379,2019-11-22,es,2qON8SpeBDBSoWCvDKuwbU
87,I Don't Care (with Justin Bieber),Ed Sheeran,62799,2019-11-22,es,0hVXuCcriWRGvwMV1r5Yn9
88,Lose You To Love Me,Selena Gomez,62764,2019-11-22,es,1HfMVBKM75vxSfsQ5VefZ5
89,Lo siento,Beret,62025,2019-11-22,es,5o2M4yHxo9kyNLdgihFeV1
90,Baila Conmigo (feat. Kelly Ruiz),Dayvi,61036,2019-11-22,es,4Clmg1g8n2yBYG13Z1oSdG
91,Si Se Da - Remix,Myke Towers,60900,2019-11-22,es,6K5BsR04ijf3FHNzjbaagD
92,Calma - Remix,Pedro Capó,59922,2019-11-22,es,5iwz1NiezX7WWjnCgY5TH4
93,ROXANNE,Arizona Zervas,59779,2019-11-22,es,696DnlkuDOXcMAnKlTgXXK
94,Me Quedo,Aitana,59187,2019-11-22,es,6Nqi1fWKYXrVXmF3RtQbSf
95,11 PM,Maluma,59085,2019-11-22,es,7KbF6AdprOXEEHlsq11Z6d
96,QUE PRETENDES,J Balvin,59069,2019-11-22,es,25ZAibhr3bdlMCLmubZDVt
97,Circles,Post Malone,59033,2019-11-22,es,21jGcNKet2qwijlDFuPiPb
98,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,58669,2019-11-22,es,6osaMSJh9NguagEDQcZaKx
99,Con Calma,Daddy Yankee,58277,2019-11-22,es,5w9c2J52mkdntKOmRLeM2m
100,MALA SANTA,Becky G,57985,2019-11-22,es,5e50NiIlOc2YJIftHzoehd
101,DOSIS,Dvicio,57865,2019-11-22,es,0cDumxvNKhydP1Cmon2S6E
102,Mirándote,Rvfv,57560,2019-11-22,es,6wywJ7RutAY0JL7cMP7uFN
103,Te Robaré,Nicky Jam,56462,2019-11-22,es,4PJ3umtW1aWdfh5EITHc6T
104,Déjate Querer,Lalo Ebratt,56287,2019-11-22,es,3mN2DtljBhnrIpc3Nu2pJ8
105,Ella No Quiere Rosé,Rvfv,56151,2019-11-22,es,6Aqeqb9rVNA1U6zuuxczQZ
106,Fuego,Estopa,55453,2019-11-22,es,5Aax4WuBCyiVp4NDB3lg5j
107,Cicatrices (feat. Indara),Sergio Contreras,55412,2019-11-22,es,17nYNma8AncLFqOBk6tu6m
108,YYANOSÉ,Israel B,55195,2019-11-22,es,2nsZFBDS9rruGr9dOmmYOU
109,5 Sentidos,Dvicio,55112,2019-11-22,es,7chjOPhoxbpRYSrO1rvdnu
110,Beautiful People (feat. Khalid),Ed Sheeran,54215,2019-11-22,es,70eFcWOvlMObDhURTqT4Fv
111,Uniforme,Rich Music LTD,52592,2019-11-22,es,0wMs7DPFOnToNAoecvAFQc
112,No Te Preocupes por Mi,Leiva,52041,2019-11-22,es,7hv7synVPhVu30Ex2amJQc
113,Gan-Ga,Bryant Myers,51640,2019-11-22,es,2J3jxgfp6GWoBsMPIa20oC
114,Bonita,Juanes,51638,2019-11-22,es,3ewwb5s3WHYqEdkBnwKlTS
115,SIN MIRAR LAS SEÑALES,Rels B,51023,2019-11-22,es,7fM24rKaYCTGf85Lj8U2pk
116,Mi Error - Remix,Eladio Carrion,50590,2019-11-22,es,0lbhKycRyqkOMKZ6thzfU4
117,Te echo de menos,Beret,50017,2019-11-22,es,1YgPkZ6GOwajDveEsuy3uH
118,Enchochado de Ti,Don Patricio,49848,2019-11-22,es,6G8TNOdTBpBPmDdJAvoVhA
119,Milionària,ROSALÍA,49828,2019-11-22,es,2K3bjojp1sCLdMMoO5lJ2p
120,Te esperaré toda la vida,Dani Fernández,49687,2019-11-22,es,6MCPhEshiLRXgdFKqvr478
121,"Trueno: Bzrp Music Sessions, Vol. 16",Bizarrap,49569,2019-11-22,es,7ouulWlZPefmEIGYWNyiPH
122,Liar,Camila Cabello,49504,2019-11-22,es,7LzouaWGFCy4tkXDOOnEyM
123,Superpoderes,Leiva,49434,2019-11-22,es,3by1RwAsoZ6nNoMOCy11LM
124,Kemba Walker,Eladio Carrion,49019,2019-11-22,es,38kLHBjtWJaPXcyFhwRVtI
125,Loco,Beéle,48666,2019-11-22,es,2J9B63FawlTaPdg4eH5X03
126,A Dónde Vamos,Morat,48646,2019-11-22,es,671sG3ETDxC3L6qcGIrHRM
127,Con La Miel En Los Labios,Aitana,48289,2019-11-22,es,2QJcrJNa4KGxQ6bw0MH3Zx
128,Como Si Fueras a Morir Mañana,Leiva,48205,2019-11-22,es,4aAfLSx9IthpC3Pw5pNk3E
129,Perreo en La Luna,Rich Music LTD,47787,2019-11-22,es,0RDgqtvOHLwcI6yz9bjsZV
130,Verte Ir,DJ Luian,47780,2019-11-22,es,4lzxJ4jCuFDXXGkE1LmpKR
131,Soldadito marinero,Fito y Fitipaldis,47418,2019-11-22,es,0eVborSuxUeSg0meWYd9dZ
132,Cuaderno,Dalex,47355,2019-11-22,es,7anSoGdgtmJTAPZBzcPhO6
133,Imaginaste - Remix,Jhay Cortez,47135,2019-11-22,es,56BAJvpaWgvr6C4wmc37iU
134,HIGHEST IN THE ROOM,Travis Scott,47134,2019-11-22,es,3eekarcy7kvN4yt5ZFzltW
135,LA LATINA,Rels B,46769,2019-11-22,es,0FqT9GmM94Zd0WreIvOFwB
136,Un Planeta Llamado Nosotros,Maldita Nerea,46697,2019-11-22,es,4r65XDXpFbFgds3lDIf0EP
137,DOLLAR,Becky G,46464,2019-11-22,es,2uhMYJq2TODWBuZhHRrdWy
138,No Te Veo - Remix,Casper Magico,45945,2019-11-22,es,0stKSegkdrfLTDvm5sIO38
139,Vas A Quedarte,Aitana,45833,2019-11-22,es,0fwIHsKXNEcb57u2um7z9I
140,How Do You Sleep?,Sam Smith,45739,2019-11-22,es,6b2RcmUt1g9N9mQ3CbjX2Y
141,Cristina (feat. Shelow Shaq),Maffio,45679,2019-11-22,es,2egI1hFZDAYrkCgtepoore
142,Swing,Danny Ocean,45406,2019-11-22,es,4DbhxwlkhTbCTqlZptxmI6
143,Shallow,Lady Gaga,44996,2019-11-22,es,2VxeLyX666F8uXCJ0dZF8B
144,Mi Persona Favorita,Alejandro Sanz,44747,2019-11-22,es,1O4dGIPUXUanseRdv4fNzw
145,Adan y Eva,Paulo Londra,44732,2019-11-22,es,132ALUzVLmqYB4UsBj5qD6
146,Nadie (feat. Sech & Sharo Towers) - Remix,Farruko,44166,2019-11-22,es,6pNjmMB8FTMEcqGSgs7Mji
147,HP,Maluma,43809,2019-11-22,es,1LIqNVhaIgxXUt2eVoIQJ3
148,Ella Quiere Beber - Remix,Anuel AA,43748,2019-11-22,es,3f5lA8nnc4YYF1qf78WpHw
149,Otro Trago,Sech,43528,2019-11-22,es,1Ej96GIBCTvgH7tNX1r3qr
150,Me mata,Beret,43393,2019-11-22,es,4nkqwaMRa1mLvTaOSyYkx2
151,Fantasias - Unplugged,Rauw Alejandro,42821,2019-11-22,es,6qqd7DGn2VXzxsR4k3Ycun
152,Tal Vez,Paulo Londra,42681,2019-11-22,es,5jW3rF4URMdK7tO2xjS5EI
153,Cicatrices,Natos y Waor,42423,2019-11-22,es,19OsDvOm2hw28Bqg7wo4Ox
154,Lalala,Y2K,42310,2019-11-22,es,51Fjme0JiitpyXKuyQiCDo
155,Orphans,Coldplay,42076,2019-11-22,es,03T4ttRCiLXST6MZjeMwmR
156,Princesas,Pereza,41985,2019-11-22,es,3hlWUNjAlbZ6nOjAbrivBv
157,Champion Of The World,Coldplay,41982,2019-11-22,es,6mf7BNgXs8JipPr2QILnyN
158,La Playa,Myke Towers,41865,2019-11-22,es,0jeS8PyyIRAG0A3t5DtL71
159,Qué Tienes Tú,Dvicio,41834,2019-11-22,es,4txQPJDlvU72lC6EMhT7m9
160,"John C: Bzrp Music Sessions, Vol. 18",Bizarrap,41644,2019-11-22,es,08ilexedmUuccTWTeK7Dvb
161,Déjala Que Baile,Melendi,41453,2019-11-22,es,2KK9N6iBAisA0booTu3bGd
162,MALAMENTE - Cap.1: Augurio,ROSALÍA,41427,2019-11-22,es,1B0BQaSRHxhI0AUlItY3LK
163,Un Año,Sebastian Yatra,40991,2019-11-22,es,2vrpcQNg6itmgVZWsNjWe0
164,Mírame - Remix,Nio Garcia,40727,2019-11-22,es,53uKGbcMjEc2gIWbfmvpdS
165,nana triste,Natalia Lacunza,40710,2019-11-22,es,721Lxh9pNJJhNERON4Zjmw
166,Oye,TINI,40506,2019-11-22,es,09nSCeCs6eYfAIJVfye1CE
167,Aleluya,Reik,40315,2019-11-22,es,23CsjGOYDQiJpX44BSn9TM
168,Pa Mí - Remix,Dalex,40293,2019-11-22,es,7g8YaUQABMal0zWe7a2ijz
169,Si te vas,Blas Cantó,40206,2019-11-22,es,5x7Rc2xI7coy4TAwwhsrcF
170,Ellos,Ceky Viciny,39966,2019-11-22,es,7bDboJVS7UlQBZj8lsvz2g
171,Date La Vuelta,Luis Fonsi,39947,2019-11-22,es,5lwVd35Zg6DJ4qibVMq99H
172,Dispuestos a morir,Natos y Waor,39829,2019-11-22,es,1d1N1JZfKYI0Pj5TXzs4vy
173,"Trueno: Bzrp Freestyle Sessions, Vol. 6",Bizarrap,39701,2019-11-22,es,4jTKJOFxaqEcm558JYi4Dh
174,Que Mas Pues - Remix,Sech,39615,2019-11-22,es,7fODjB7BrQTGqh0hogW6XD
175,Watermelon Sugar,Harry Styles,39073,2019-11-22,es,1e9oZCCiX42nJl0AcqriVo
176,Cuando Nadie Ve,Morat,39003,2019-11-22,es,71iAechwVKGu26pahzFL0k
177,La placita,Delaossa,38890,2019-11-22,es,3oKbWYE8Ww0NYqx6DjESFy
178,Inocente,Myke Towers,38885,2019-11-22,es,07eET3PAzpSz5CLE4wGgN5
179,Cristina,Sebastian Yatra,38327,2019-11-22,es,703iVQrfbQsXt7Uzgy1h8k
180,Santa María (Feat. Busy Signal),Bad Gyal,38212,2019-11-22,es,4R0sTxCaskwCPbzkfXHfWg
181,Runaway,Sebastian Yatra,38196,2019-11-22,es,7BuSE9uTIw931wtZYzvZcQ
182,Rebota - Remix,Guaynaa,37730,2019-11-22,es,3dWpRjCmaHbroNahuSeX11
183,Contra La Pared,Sean Paul,37605,2019-11-22,es,37eGbhE1xVFSvcKkqGb6i1
184,El Ciego,Melendi,37292,2019-11-22,es,2P8NagN2tEzXRIufGuUPZO
185,Te Soñé De Nuevo,Ozuna,37241,2019-11-22,es,5s8LepdwU0THzpd0M7nLsa
186,"Quiero, Quiero y Quiero",Arnau Griso,37167,2019-11-22,es,1LyZX8u8DqVFULMViZUwcn
187,Adiós Soledad,Melendi,36970,2019-11-22,es,3gsfvRFN4OauzvM10KUY4f
188,Rasta Barbie (Remix),Gigolo Y La Exce,36731,2019-11-22,es,64kNRze29YqCFzFEpQCaHQ
189,Piece Of Your Heart,MEDUZA,36669,2019-11-22,es,1DFD5Fotzgn6yYXkYsKiGs
190,CANGURO,WOS,36524,2019-11-22,es,2UAWYufVaO3EnUUNzl0ppO
191,"¿CÓMO TE VA, QUERIDA?",Rels B,36479,2019-11-22,es,2p89F5HPntIfuJ1SnuPoeK
192,Sobrenatural,Juan Magán,36465,2019-11-22,es,1cYXPXbIR0FxurYVMGnwIN
193,Piropo,Noriel,36253,2019-11-22,es,5YrjfKuFd0pMmYTGeRDV6X
194,Profesores,Morad,36145,2019-11-22,es,3mZFOjJplVA5PTU5zmymZB
195,La Mejor Versión de Mi - Remix,Natti Natasha,36142,2019-11-22,es,2dy3TKVDEbIeWxeIb8JWqZ
196,Vuelve,Sebastian Yatra,36047,2019-11-22,es,3wGRfBDRNQb0nFDFrUPvq6
197,Bailemos,Manuel Turizo,35671,2019-11-22,es,1ScD7XQYCKmJ3fdNh71lUE
198,Antes de Morirme (feat. Rosalía),C. Tangana,35554,2019-11-22,es,7aFBy1CBLGnZE1Iv6TvEZE
199,Sin Pijama,Becky G,35423,2019-11-22,es,62vDrkBEyJYEOFj1ScBqM7
200,Baila Baila Baila - Remix,Ozuna,35419,2019-11-22,es,7mWFF4gPADjTQjC97CgFVt
Position,Track Name,Artist,Streams,date,region,id
1,Dance Monkey,Tones and I,281151,2019-11-25,nl,1rgnBhdG2JDFTbYkYRZAku
2,Pa Olvidarte,Emma Heesters,224987,2019-11-25,nl,1RO8Q3w2Jkir8cvvGEApI0
3,Memories,Maroon 5,218101,2019-11-25,nl,2b8fOow8UzyDFAE27YhOZM
4,everything i wanted,Billie Eilish,190565,2019-11-25,nl,3ZCTVFBt2Brf31RLEnCkWJ
5,ROXANNE,Arizona Zervas,189392,2019-11-25,nl,696DnlkuDOXcMAnKlTgXXK
6,Circles,Post Malone,169134,2019-11-25,nl,21jGcNKet2qwijlDFuPiPb
7,Don't Start Now,Dua Lipa,157509,2019-11-25,nl,6WrI0LAC5M1Rw2MnX2ZvEg
8,Lippenstift,Marco Borsato,157000,2019-11-25,nl,3D9MKbMaHCZjSEcCWf4wDm
9,Reünie,Snelle,144726,2019-11-25,nl,5S7YAM3lcfPNBSTVyciwCu
10,Ride It,Regard,142186,2019-11-25,nl,2tnVG71enUj33Ic2nFN6kZ
11,Lose You To Love Me,Selena Gomez,132889,2019-11-25,nl,1HfMVBKM75vxSfsQ5VefZ5
12,Someone You Loved,Lewis Capaldi,131601,2019-11-25,nl,7qEHsqek33rTcFNT9PFqLf
13,Ze Kent Mij,Snelle,127239,2019-11-25,nl,3BiBIgQFa8K4EOxisyhXX7
14,Voor Je Deur,Snelle,123989,2019-11-25,nl,3sjn3DcHbwMnHfheOH73Ym
15,Liar,Camila Cabello,119487,2019-11-25,nl,7LzouaWGFCy4tkXDOOnEyM
16,Omhoog,Esko,114342,2019-11-25,nl,55CZrhOjk8eGiv5LHV8yvG
17,Bando Baby,Sevn Alias,112387,2019-11-25,nl,41coyPRADZiACPvSUvB6mO
18,My Bébé,Bryan Mg,111114,2019-11-25,nl,4CVQy4t1gkQQWkZDzWrfEM
19,Lose Control,MEDUZA,107779,2019-11-25,nl,7CHi4DtfK4heMlQaudCuHK
20,Post Malone (feat. RANI),Sam Feldt,106707,2019-11-25,nl,36orMWv2PgvnzXsd5CJ0yL
21,Hoe Het Danst,Marco Borsato,105796,2019-11-25,nl,5cYOVkA2cnjKid9yigaMwq
22,South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,100893,2019-11-25,nl,4vUmTMuQqjdnvlZmAH61Qk
23,"10,000 Hours (with Justin Bieber)",Dan + Shay,100595,2019-11-25,nl,2wrJq5XKLnmhRXHIAf9xBa
24,Blauwe Dag,Suzan & Freek,99557,2019-11-25,nl,0N1sqwppd1BwhNdjcIDEG2
25,How Do You Sleep?,Sam Smith,97592,2019-11-25,nl,6b2RcmUt1g9N9mQ3CbjX2Y
26,Heimwee,Ronnie Flex,95584,2019-11-25,nl,5lAqNs6mYM7inHGovmkzWe
27,hot girl bummer,blackbear,94641,2019-11-25,nl,7aiClxsDWFRQ0Kzk5KI5ku
28,Beautiful People (feat. Khalid),Ed Sheeran,94557,2019-11-25,nl,70eFcWOvlMObDhURTqT4Fv
29,Narcotic,Younotus,92284,2019-11-25,nl,7M9w4C8WenlvWfNRAulZOX
30,Vroeger,Josylvio,90461,2019-11-25,nl,7KKHNdUNO1AqOxnFUHnfdf
31,Used To Love (with Dean Lewis),Martin Garrix,88425,2019-11-25,nl,7pWK1kMgHy5lNNiIfuRbkP
32,DomDoen,Henkie T,88347,2019-11-25,nl,5vJpSCkDDqLE6bNF4cRqRG
33,All I Want for Christmas Is You,Mariah Carey,87247,2019-11-25,nl,0bYg9bo50gSsH3LtXe2SQn
34,Teeth,5 Seconds of Summer,86272,2019-11-25,nl,26wLOs3ZuHJa2Ihhx6QIE6
35,Own It (feat. Ed Sheeran & Burna Boy),Stormzy,84086,2019-11-25,nl,07s9NNOT0sZQp7TyolLLgu
36,Señorita,Shawn Mendes,83744,2019-11-25,nl,6v3KW9xbzN5yKLt9YKDYA2
37,Only Human,Jonas Brothers,82252,2019-11-25,nl,0DiDStADDVh3SvAsoJAFMk
38,Tot De Dood,Ismo,81650,2019-11-25,nl,25PlWUp281cFoOAVvnR0au
39,Orphans,Coldplay,81009,2019-11-25,nl,03T4ttRCiLXST6MZjeMwmR
40,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,80116,2019-11-25,nl,6osaMSJh9NguagEDQcZaKx
41,Nice To Meet Ya,Niall Horan,79165,2019-11-25,nl,3cphb8kdsjElYR7r5icK3H
